Sign Asset ID,Asset Location ID,MUTCD Code,Sign Message,Asset Name,Asset Size,Asset Category,Asset Sub Category,Direction Facing,Sign Mount,Asset Condition,Asset Status,QC Status,QC Type,Asset Installation Date,Asset Removal Date,Data Collection Date,Created Date,Modified Date,Latitude,Longitude,Location
"581,360","277,188",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 04 02:16:29 PM,2023 Jan 05 04:05:41 PM,30.25029995762452,-97.72823977424264,POINT (-97.728239774243 30.250299957625)
"258,173","200,956",D3-1,W RUNDBERG LN,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 16 12:00:00 AM,2022 Oct 20 09:23:54 PM,2023 Mar 28 06:16:23 PM,30.36989992093064,-97.71146293175592,POINT (-97.711462931756 30.369899920931)
"743,484","705,116",D3-1,ETHRIDGE AVE,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.29625152040581,-97.75704724232789,POINT (-97.757047242328 30.296251520406)
"665,738","621,922",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 13 12:00:00 AM,2023 Oct 04 01:54:28 PM,2023 Oct 04 01:54:28 PM,30.196471336153,-97.78612673229966,POINT (-97.7861267323 30.196471336153)
"629,975","615,483",D3-1,PORTMARNOCK CT,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 16 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 05 11:01:40 PM,30.135815572318,-97.78000933658834,POINT (-97.780009336588 30.135815572318)
"793,191","591,804",R2-5P,UNLESS OTHERWISE POSTED,Unless Otherwise Posted,,SIGN_REGULATORY,Speed Limit,N,1.0,1.0,1.0,QC Complete,,2023 Apr 12 06:03:00 PM,,,2024 Sep 10 12:56:33 PM,2024 Sep 10 12:56:33 PM,30.2221940052914,-97.86207291070956,POINT (-97.86207291071 30.222194005291)
"754,623","706,681",W16-9P,AHEAD,Sign Post,,SIGN_WARNING,Supplemental Plaque,NW,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 05 11:01:40 PM,30.277171447299946,-97.75983722419028,POINT (-97.75983722419 30.2771714473)
"229,207","194,732",R3-8,INTERSECTION LANE CONTROL,Sign Post,,SIGN_REGULATORY,Lane Control,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 13 12:00:00 AM,2022 Oct 20 09:06:25 PM,2023 Mar 28 03:51:51 PM,30.425825405032484,-97.71504648012552,POINT (-97.715046480126 30.425825405032)
"756,557","707,826",R7-21a,15 MIN AT ANY TIME CUSTOMER SERVICE ZONE,Sign Post,,SIGN_REGULATORY,Parking,W,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 05 11:01:40 PM,30.270212034206107,-97.75076126748291,POINT (-97.750761267483 30.270212034206)
"582,889","278,973",,,Sign Post,,SIGN_POLE,,,1.0,1.0,1.0,QC Complete,,2025 Feb 24 05:54:00 PM,,2021 Nov 02 12:00:00 AM,2023 Jan 04 02:16:29 PM,2025 Feb 28 07:50:41 PM,30.181258152753248,-97.7637814004898,POINT (-97.76378140049 30.181258152753)
"673,405","610,929",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 29 12:00:00 AM,2023 Oct 04 02:09:31 PM,2023 Oct 04 02:09:31 PM,30.202773353146423,-97.81488617767498,POINT (-97.814886177675 30.202773353146)
"571,830","279,943",D3-1,FAIRLANE DR,Street Name,,SIGN_GUIDE,Street Name,S,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2023 Jan 04 02:03:25 PM,2023 Mar 28 06:16:23 PM,30.338575933505243,-97.74891024944372,POINT (-97.748910249444 30.338575933505)
"713,424","695,619",D3-1,PERRY RD,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Jun 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.2574743221912,-97.68620059104283,POINT (-97.686200591043 30.257474322191)
"686,242","609,651",R7-2,NO PARKING 12PM-12AM FRI-SUN EXCEPT WITH AREA RESIDENTIAL PERMIT LEFT ARROW,Sign Post,,SIGN_REGULATORY,Uncategorized,S,1.0,2.0,1.0,QC Complete,,,,2021 Nov 19 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Dec 06 09:50:01 PM,30.257586478999063,-97.7646376609697,POINT (-97.76463766097 30.257586478999)
"76,890","37,878",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2025 Mar 03 09:05:29 PM,30.264534975067967,-97.74670342376176,POINT (-97.746703423762 30.264534975068)
"654,607","619,620",D3-1,MOUNT CARRELL DR,Street Name,,SIGN_GUIDE,Street Name,E,1.0,2.0,1.0,QC Complete,,,,2021 Nov 15 12:00:00 AM,2023 Oct 04 01:54:28 PM,2024 Jan 03 03:37:54 PM,30.199212544118875,-97.794997207788,POINT (-97.794997207788 30.199212544119)
"543,821","267,656",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 24 12:00:00 AM,2023 Jan 03 08:25:21 PM,2023 Jan 05 04:34:17 PM,30.337450535024832,-97.75685971469836,POINT (-97.756859714698 30.337450535025)
"533,991","268,128",D3-1,LOVE BIRD LN,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 24 12:00:00 AM,2023 Jan 03 07:11:07 PM,2023 Mar 28 06:16:23 PM,30.367018582170857,-97.86285107891491,POINT (-97.862851078915 30.367018582171)
"60,690","36,068",D3-1,DUVAL ST,Street Name,,SIGN_GUIDE,Street Name,NE,2.0,2.0,1.0,QC Complete,,,,2021 Nov 09 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Mar 28 06:16:23 PM,30.29855182735161,-97.72977761192227,POINT (-97.729777611922 30.298551827352)
"69,025","37,810",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Mar 28 06:16:23 PM,30.26617240657163,-97.74982307069013,POINT (-97.74982307069 30.266172406572)
"60,922","36,233",R8-3,NO PARKING RIGHT ARROW,Sign Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 09 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Apr 19 09:26:52 PM,30.296586387468,-97.73140076493765,POINT (-97.731400764938 30.296586387468)
"566,537","277,750",R7-2,NO PARKING 7.30AM-8.30AM 3PM-4PM MON-FRI BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2023 Jan 04 02:00:52 PM,2023 Mar 28 06:16:23 PM,30.33767172485049,-97.74123039919904,POINT (-97.741230399199 30.33767172485)
"539,853","269,463",D3-1,CARLISLE DR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2023 Jan 03 08:17:56 PM,2023 Mar 28 06:16:23 PM,30.34693497599156,-97.7496688126298,POINT (-97.74966881263 30.346934975992)
"64,732","40,119",Non-MUTCD,RESTRICTED LANE COMMERCIAL VEHICLE LOADING AND UNLOADING 9-11AM 2-4PM,Sign Post,,SIGN_GUIDE,Uncategorized,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Oct 05 11:01:40 PM,30.266928838615417,-97.73947556075616,POINT (-97.739475560756 30.266928838615)
"794,652","803,915",R7-201P,TOW AWAY ZONE SYMBOL,Tow Away Zone Symbol,10 x 15 in,SIGN_REGULATORY,,NE,1.0,1.0,1.0,QC Complete,Install,2024 Oct 09 03:37:00 PM,,,2024 Oct 11 12:45:45 PM,2025 Feb 03 04:07:47 PM,30.24256861211052,-97.751085796205,POINT (-97.751085796205 30.242568612111)
"793,981","800,037",R7-2,NO PARKING SYMBOL DOUBLE ARROW,No Parking Symbol Double Arrow,15 x 21 in,SIGN_REGULATORY,,S,1.0,1.0,1.0,QC Complete,Install,2024 Sep 20 04:12:00 PM,,,2024 Sep 27 12:50:49 PM,2024 Dec 16 04:48:04 PM,30.208622583023903,-97.88008261273514,POINT (-97.880082612735 30.208622583024)
"205,520","186,029",R4-7,KEEP RIGHT,Sign Post,,SIGN_REGULATORY,Traffic Flow,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 06 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Apr 20 02:57:50 PM,30.49287680538402,-97.79100166083218,POINT (-97.791001660832 30.492876805384)
"677,557","612,303",D3-1,MENCHACA RD,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Feb 12 12:00:00 AM,2023 Oct 04 02:09:31 PM,2024 Jan 03 03:37:54 PM,30.23618934144727,-97.78415428864882,POINT (-97.784154288649 30.236189341447)
"220,915","190,703",D3-1,HAVENWOOD DR,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 09 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Mar 28 06:16:23 PM,30.364750743705173,-97.74638509052843,POINT (-97.746385090528 30.364750743705)
"223,374","192,157",R3-2,NO LEFT TURN,Signal Post,,SIGN_REGULATORY,Movement Prohibition,SE,2.0,2.0,1.0,QC Complete,,,,2021 Oct 10 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Apr 19 09:22:52 PM,30.35245550345056,-97.59282262230188,POINT (-97.592822622302 30.352455503451)
"176,740","137,759",,,Sign Post,,SIGN_POLE,Uncategorized,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 25 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Oct 06 07:57:16 PM,30.307026921924543,-97.69358146348976,POINT (-97.69358146349 30.307026921925)
"749,991","711,463",R7-2,HOURS MON-SAT 8AM-6PM,Sign Post,,SIGN_REGULATORY,Parking,NW,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.282905896920223,-97.74212543109756,POINT (-97.742125431098 30.28290589692)
"794,906","795,383",P1,,Sign Post,10 ft,SIGN_POLE,,,0.0,1.0,1.0,QC Complete,Install,2024 Oct 15 04:31:00 PM,,,2024 Oct 18 12:41:02 PM,2024 Oct 23 06:04:00 PM,30.35139469532433,-97.68751235981026,POINT (-97.68751235981 30.351394695324)
"631,845","616,353",D3-1,POST RD,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 11 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 05 11:01:40 PM,30.24138715537978,-97.75143106399904,POINT (-97.751431063999 30.24138715538)
"219,953","190,133",D3-1,ROCKCREST DR,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 09 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Mar 28 06:16:23 PM,30.384562584343016,-97.74937013016732,POINT (-97.749370130167 30.384562584343)
"779,973","779,412",P1,Square,"342: POLE, ''Square"", 10 ft",10 ft,SIGN_POLE,,,0.0,1.0,1.0,QC Complete,Install,2024 Apr 25 05:29:00 PM,,,2024 Jun 11 02:54:06 PM,2024 Jun 11 02:56:43 PM,30.413938005306,-97.85169191069532,POINT (-97.851691910695 30.413938005306)
"675,908","620,953",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Feb 12 12:00:00 AM,2023 Oct 04 02:09:31 PM,2023 Oct 04 02:09:31 PM,30.224137399511218,-97.77792136189656,POINT (-97.777921361897 30.224137399511)
"231,402","189,724",D3-1,PAINTED VALLEY DR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 09 12:00:00 AM,2022 Oct 20 09:06:25 PM,2023 Mar 28 06:16:23 PM,30.40844360096688,-97.76150868987618,POINT (-97.761508689876 30.408443600967)
"69,417","38,935",R7-9A,NO PARKING IN BIKE LANE,Street Light Post,,SIGN_REGULATORY,Bicycle,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Aug 31 04:24:02 PM,30.26497390763401,-97.74309127620808,POINT (-97.743091276208 30.264973907634)
"642,330","601,463",,,Sign Post,,SIGN_POLE,Uncategorized,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 14 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 06 07:57:16 PM,30.180914870530508,-97.8319238585244,POINT (-97.831923858524 30.180914870531)
"762,671","707,544",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 04 06:16:35 PM,30.275779296904748,-97.74861323451738,POINT (-97.748613234517 30.275779296905)
"258,549","201,864",D3-1,WALNUT BEND DR,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 17 12:00:00 AM,2022 Oct 20 09:23:54 PM,2023 Mar 28 06:16:23 PM,30.366093181845144,-97.67570319382612,POINT (-97.675703193826 30.366093181845)
"174,532","133,810",,,Sign Post,,SIGN_POLE,Uncategorized,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 23 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Oct 06 07:57:16 PM,30.338356399505155,-97.70923610628194,POINT (-97.709236106282 30.338356399505)
"662,050","605,479",D3-1,FENCE LINE DR,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 30 12:00:00 AM,2023 Oct 04 01:54:28 PM,2024 Jan 03 03:37:54 PM,30.22080904006833,-97.8486845643527,POINT (-97.848684564353 30.220809040068)
"557,271","273,351",R3-5,LEFT TURN ONLY,Signal Post,,SIGN_REGULATORY,Lane Control,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 04 01:53:36 PM,2023 Mar 28 03:51:51 PM,30.28581295892073,-97.66483373354666,POINT (-97.664833733547 30.285812958921)
"220,137","190,237",W14-2aR,NO OUTLET,Sign Post,,SIGN_WARNING,Cross Section,SW,1.0,4.0,1.0,QC Complete,,,,2021 Oct 09 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Mar 28 06:16:23 PM,30.38082670468617,-97.7558977497833,POINT (-97.755897749783 30.380826704686)
"636,431","616,946",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 16 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 03 08:29:37 PM,30.183240338137285,-97.76556908581962,POINT (-97.76556908582 30.183240338137)
"217,430","187,819",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 09:01:31 PM,2022 Oct 31 04:51:03 PM,30.442403103356234,-97.75405564162342,POINT (-97.754055641623 30.442403103356)
"565,924","277,454",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 02 12:00:00 AM,2023 Jan 04 02:00:52 PM,2023 Mar 28 06:16:23 PM,30.19991735100849,-97.75437679570328,POINT (-97.754376795703 30.199917351008)
"578,396","273,752",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 04 02:13:26 PM,2023 Jan 05 04:05:41 PM,30.2732886236836,-97.72198407265392,POINT (-97.721984072654 30.273288623684)
"671,336","608,801",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Feb 12 12:00:00 AM,2023 Oct 04 02:09:31 PM,2023 Oct 04 02:09:31 PM,30.246420367506825,-97.77365551872268,POINT (-97.773655518723 30.246420367507)
"581,853","277,752",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2023 Jan 04 02:16:29 PM,2023 Jan 05 04:12:24 PM,30.33643919395065,-97.74165446247795,POINT (-97.741654462478 30.336439193951)
"718,163","695,603",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Jun 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 04 05:30:35 PM,30.25616819200299,-97.68473725678558,POINT (-97.684737256786 30.256168192003)
"727,501","704,562",D9-2,HOSPITAL RIGHT ARROW,Sign Post,,SIGN_GUIDE,General Service Sign,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 09 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.30568041859854,-97.74443926209048,POINT (-97.74443926209 30.305680418599)
"77,577","40,499",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2022 Jun 30 02:03:59 PM,2022 Jun 30 02:57:51 PM,30.264517166701904,-97.72804575913946,POINT (-97.728045759139 30.264517166702)
"716,335","696,941",W13-1P,10 MPH,Sign Post,,SIGN_WARNING,Horizontal Alignment,SW,1.0,2.0,1.0,QC Complete,,,,2021 Aug 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.33837335635576,-97.7786851342447,POINT (-97.778685134245 30.338373356356)
"535,520","268,654",Non-MUTCD,22 RIGHT ARROW,Wayfinding,,SIGN_GUIDE,Uncategorized,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 24 12:00:00 AM,2023 Jan 03 07:11:07 PM,2023 Oct 05 11:01:40 PM,30.3594282281724,-97.76666721459132,POINT (-97.766667214591 30.359428228172)
"743,875","705,519",D3-1,JEFFERSON ST,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.310442992825497,-97.74972333970136,POINT (-97.749723339701 30.310442992825)
"662,839","611,894",D3-1,KEARSARGE CV,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 29 12:00:00 AM,2023 Oct 04 01:54:28 PM,2024 Jan 03 03:37:54 PM,30.191675146085725,-97.82332021976345,POINT (-97.823320219763 30.191675146086)
"733,742","700,487",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 May 12 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 04 05:47:54 PM,30.284060677361435,-97.77631642342986,POINT (-97.77631642343 30.284060677361)
"557,668","273,543",W8-3,PAVEMENT ENDS,Sign Post,,SIGN_WARNING,Surface Condition,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 04 01:53:36 PM,2023 Mar 28 06:16:23 PM,30.27221889354739,-97.65032913274948,POINT (-97.650329132749 30.272218893547)
"210,910","188,905",D3-1,CHESTER CV,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 08 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Mar 28 06:16:23 PM,30.424579526543948,-97.80715876928576,POINT (-97.807158769286 30.424579526544)
"735,657","702,401",D3-1,E 45TH ST,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Sep 11 12:00:00 AM,2023 Oct 04 05:47:54 PM,2025 Apr 10 05:56:43 PM,30.30407501473671,-97.7177612774715,POINT (-97.717761277471 30.304075014737)
"205,438","185,996",D3-1,HARPSTER BEND,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 06 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Mar 28 06:16:23 PM,30.490422221129062,-97.80014966131664,POINT (-97.800149661317 30.490422221129)
"541,792","266,955",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 23 12:00:00 AM,2023 Jan 03 08:25:21 PM,2023 Jan 05 04:28:26 PM,30.40416500306413,-97.85469070210236,POINT (-97.854690702102 30.404165003064)
"719,905","702,684",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Sep 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 04 05:30:35 PM,30.319272789834503,-97.7686069385688,POINT (-97.768606938569 30.319272789835)
"753,373","700,265",Non-MUTCD,AMTRAK STRAIGHT ARROW,Wayfinding,,SIGN_GUIDE,Uncategorized,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 20 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 05 11:01:40 PM,30.267672959652945,-97.75632515949272,POINT (-97.756325159493 30.267672959653)
"741,671","710,740",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 04 05:47:54 PM,30.29587744527767,-97.73824225134952,POINT (-97.73824225135 30.295877445278)
"230,085","192,764",D3-1,ARMAGA SPRINGS RD,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 11 12:00:00 AM,2022 Oct 20 09:06:25 PM,2023 Mar 28 06:16:23 PM,30.42762442828489,-97.69117112146311,POINT (-97.691171121463 30.427624428285)
"651,271","611,777",D3-1,TOULOUSE DR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.18416593346724,-97.82871019814338,POINT (-97.828710198143 30.184165933467)
"177,921","134,057",,,Sign Post,,SIGN_POLE,Uncategorized,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Oct 06 07:57:16 PM,30.356851525005208,-97.72022188210109,POINT (-97.720221882101 30.356851525005)
"676,085","621,303",Non-MUTCD,31 STRAIGHT ARROW,Wayfinding,,SIGN_GUIDE,Uncategorized,SW,1.0,2.0,1.0,QC Complete,,,,2021 Jan 12 12:00:00 AM,2023 Oct 04 02:09:31 PM,2023 Dec 06 09:50:01 PM,30.21103052608649,-97.78701100998148,POINT (-97.787011009981 30.211030526086)
"732,172","700,974",D3-1,COURTLAND LN,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 20 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.293280782068518,-97.77300684596048,POINT (-97.77300684596 30.293280782069)
"640,961","601,854",W16-7PL,DIAGONAL DOWNWARD POINTING ARROW,Sign Post,,SIGN_WARNING,Supplemental Plaque,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.17238059378311,-97.91025206834496,POINT (-97.910252068345 30.172380593783)
"727,615","704,626",D3-1,39TH ST,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 09 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.302760774356223,-97.7344739292979,POINT (-97.734473929298 30.302760774356)
"719,304","696,899",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Jul 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 04 05:30:35 PM,30.26104445008129,-97.666368149308,POINT (-97.666368149308 30.261044450081)
"242,018","201,275",S5-2,END SCHOOL ZONE,Sign Post,,SIGN_GUIDE,School,SE,1.0,1.0,1.0,QC Complete,,2024 Nov 15 04:41:00 PM,,2021 Oct 09 12:00:00 AM,2022 Oct 20 09:11:52 PM,2024 Nov 22 07:05:37 PM,30.373002897060367,-97.66728538461214,POINT (-97.667285384612 30.37300289706)
"169,183","137,713",D3-1,SWEENEY LN,Street Name,,Guide,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 20 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Mar 28 06:16:23 PM,30.305861229584185,-97.67906884610392,POINT (-97.679068846104 30.305861229584)
"665,951","606,532",D3-1,INDIO DR,Sign Post,,SIGN_GUIDE,Uncategorized,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 13 12:00:00 AM,2023 Oct 04 02:09:31 PM,2023 Dec 26 04:08:25 PM,30.222989257974533,-97.80541683813698,POINT (-97.805416838137 30.222989257975)
"686,492","609,773",R7-9A,NO PARKING BIKE LANE BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Uncategorized,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 19 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Dec 06 09:50:01 PM,30.270650841954907,-97.81065224054706,POINT (-97.810652240547 30.270650841955)
"203,996","185,227",D3-1,BUNDORAN DR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Mar 28 06:16:23 PM,30.502695872554497,-97.76168484328842,POINT (-97.761684843288 30.502695872554)
"213,737","187,770",D3-1,POND SPRINGS RD,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Mar 28 06:16:23 PM,30.446724529518352,-97.78006020736808,POINT (-97.780060207368 30.446724529518)
"241,827","201,170",D3-1,KING HENRY DR,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 18 12:00:00 AM,2022 Oct 20 09:11:52 PM,2023 Mar 28 06:16:23 PM,30.29158936779838,-97.6610015440535,POINT (-97.661001544053 30.291589367798)
"747,172","708,737",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.283958546804232,-97.7446963154326,POINT (-97.744696315433 30.283958546804)
"807,755","807,751",P1,,Sign Post,10 ft,SIGN_POLE,,,0.0,1.0,1.0,QC Complete,Install,2024 Dec 27 02:01:00 PM,,,2025 Mar 11 10:07:18 PM,2025 Mar 11 10:07:18 PM,30.2728077990882,-97.74174767291052,POINT (-97.741747672911 30.272807799088)
"635,304","618,102",D3-1,S IH 35 SVRD,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 11 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 05 11:01:40 PM,30.2282110175101,-97.743844065692,POINT (-97.743844065692 30.22821101751)
"583,657","279,830",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2023 Jan 04 02:16:29 PM,2023 Jan 05 04:12:24 PM,30.343647789573502,-97.7403431743753,POINT (-97.740343174375 30.343647789574)
